שם תוכנית,יום שידור,תאריך שידור,שעת התחלה,שעת סיום,משך תוכנית,רייטינג,reception_pct,רייטינג מותאם,נתח,צופים 4+,חשיפה 4+,משך צפייה,כאן 11,קשת 12,רשת 13,עכשיו 14,is_rerun,סטטוס תוכנית,שם תוכנית_מקור,שעת התחלה_שעה,חלקי-יום,משך תוכנית_דק,משך צפייה_דק,ממוצע מתחרים,יתרון מול מתחרים,HUT proxy,תג_עונה,תג_חג,תג_ביטחוני,אירוע_מיוחד,יום_חג,יום_ביטחוני,שבת
פילר,שבת,2025-11-15,11:55:30,12:00:00,00:04:30,0.43,0.786363636,0.546820809,1.26,7.6,7.9,00:03:53,1.81,2.1,0.7,0,FALSE,שידור חי,פילר,11,2. צהריים 10–13,4.5,3.883333333,1.1525,-0.7225,5.04,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24,שבת,2025-11-15,12:00:00,12:10:00,00:10:00,0.71,0.786363636,0.902890173,2.03,14.2,18.1,00:07:53,1.96,2.48,0.52,0,FALSE,שידור חי,חדר החדשות איי 24,12,2. צהריים 10–13,10,7.883333333,1.24,-0.53,5.67,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
7 שרון גל ש.ח,שבת,2025-11-15,12:10:00,13:00:00,00:50:00,0.72,0.786363636,0.915606936,2.03,14.7,25.2,00:26:39,1.6,3.08,0.48,0,TRUE,שידור חוזר,7 שרון גל,12,2. צהריים 10–13,50,26.65,1.29,-0.57,5.88,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24,שבת,2025-11-15,13:00:00,13:26:00,00:26:00,0.87,0.786363636,1.106358382,2.44,17.5,22.3,00:16:49,0.69,3.22,0.51,0,FALSE,שידור חי,חדר החדשות איי 24,13,2. צהריים 10–13,26,16.81666667,1.105,-0.235,5.29,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24 ש.ח,שבת,2025-11-15,13:30:00,13:56:00,00:26:00,0.85,0.786363636,1.080924855,2.42,28.3,29.6,00:17:52,0.81,3,0.71,0,TRUE,שידור חוזר,חדר החדשות איי 24,13,2. צהריים 10–13,26,17.86666667,1.13,-0.28,5.37,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24,שבת,2025-11-15,14:00:00,14:27:01,00:27:01,0.69,0.786363636,0.877456647,1.93,26.6,27,00:18:35,1.66,2.93,0.97,0,FALSE,שידור חי,חדר החדשות איי 24,14,"3. אחה""צ 14–17",27.01666667,18.58333333,1.39,-0.7,6.25,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24 ש.ח,שבת,2025-11-15,14:30:00,14:57:00,00:27:00,0.72,0.786363636,0.915606936,1.97,20.6,24.5,00:15:56,2.67,3.01,1.36,0,TRUE,שידור חוזר,חדר החדשות איי 24,14,"3. אחה""צ 14–17",27,15.93333333,1.76,-1.04,7.76,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24,שבת,2025-11-15,15:00:00,15:27:00,00:27:00,0.62,0.786363636,0.788439306,1.68,11.7,10.1,00:26:41,2.54,2.88,1.57,0,FALSE,שידור חי,חדר החדשות איי 24,15,"3. אחה""צ 14–17",27,26.68333333,1.7475,-1.1275,7.61,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24 ש.ח,שבת,2025-11-15,15:30:00,15:57:00,00:27:00,0.73,0.786363636,0.928323699,1.82,14.8,20.9,00:19:10,3,2.8,1.9,0,TRUE,שידור חוזר,חדר החדשות איי 24,15,"3. אחה""צ 14–17",27,19.16666667,1.925,-1.195,8.43,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24,שבת,2025-11-15,16:00:00,16:27:00,00:27:00,0.52,0.786363636,0.661271676,1.23,11.9,19.3,00:16:40,2.92,3.23,2.15,0,FALSE,שידור חי,חדר החדשות איי 24,16,"3. אחה""צ 14–17",27,16.66666667,2.075,-1.555,8.82,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדר החדשות איי 24 ש.ח,שבת,2025-11-15,16:30:00,16:57:00,00:27:00,0.79,0.786363636,1.004624277,1.89,15.6,26.5,00:15:53,3.3,4.33,1.37,0,TRUE,שידור חוזר,חדר החדשות איי 24,16,"3. אחה""צ 14–17",27,15.88333333,2.25,-1.46,9.79,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
המהדורה המוקדמת איי 24 - שבת,שבת,2025-11-15,17:00:00,18:46:40,01:46:40,1.07,0.786363636,1.360693642,2.23,22.3,110.4,00:21:29,2.21,8.07,2.4,1.43,FALSE,שידור חי,המהדורה המוקדמת איי 24 - שבת,17,"3. אחה""צ 14–17",106.6666667,21.48333333,3.5275,-2.4575,15.18,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
הישראלים איי 24,שבת,2025-11-15,18:46:40,19:52:23,01:05:43,0.9,0.786363636,1.144508671,1.57,22.6,64,00:19:48,3.93,11.1,4.45,3.73,FALSE,שידור חי,הישראלים איי 24,18,4. פריים-טיים 18–21,65.71666667,19.8,5.8025,-4.9025,24.11,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
מגזין השבת איי 24,שבת,2025-11-15,19:52:23,21:15:17,01:22:54,1.16,0.786363636,1.475144509,1.8,27.5,113.3,00:17:39,4.93,15.95,5.73,5.54,FALSE,שידור חי,מגזין השבת איי 24,19,4. פריים-טיים 18–21,82.9,17.65,8.0375,-6.8775,33.31,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
הערביסטים,שבת,2025-11-15,21:15:17,22:01:26,00:46:09,1.09,0.786363636,1.386127168,1.54,31.7,71,00:18:47,5.49,18.23,8.74,7.02,FALSE,שידור חי,הערביסטים,21,4. פריים-טיים 18–21,46.15,18.78333333,9.87,-8.78,40.57,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
קבינט שישי ש.ח,שבת,2025-11-15,22:06:16,23:20:00,01:13:44,0.64,0.786363636,0.813872832,1.1,13.8,55.1,00:18:32,4.81,15.09,7.03,4.36,TRUE,שידור חוזר,קבינט שישי,22,5. לילה 22–01,73.73333333,18.53333333,7.8225,-7.1825,31.93,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
חדשות איי 24 - מבזק,שבת,2025-11-15,23:20:00,23:31:17,00:11:17,0.92,0.786363636,1.169942197,2.09,19.3,24.9,00:08:33,2.67,9.95,2.58,2.76,FALSE,מיוחד/מבזק,חדשות איי 24 - מבזק,23,5. לילה 22–01,11.28333333,8.55,4.49,-3.57,18.88,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
קבינט שישי ש.ח,שבת,2025-11-15,23:35:12,"1 day, 0:25:00",00:49:48,0.49,0.786363636,0.623121387,1.48,11.4,37.9,00:14:39,1.77,5.93,2.25,1.4,TRUE,שידור חוזר,קבינט שישי,23,5. לילה 22–01,49.8,14.65,2.8375,-2.3475,11.84,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
סיכום שבועי איי 24,שבת,2025-11-15,"1 day, 0:25:00","1 day, 1:20:00",00:55:00,0.47,0.786363636,0.597687861,2.21,9,27.1,00:18:21,1.09,1.75,1,0.87,FALSE,שידור חי,סיכום שבועי איי 24,24,5. לילה 22–01,55,18.35,1.1775,-0.7075,5.18,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
הערביסטים ש.ח,שבת,2025-11-15,"1 day, 1:20:00","1 day, 1:59:59",00:39:59,0.51,0.786363636,0.648554913,3.11,10,17.6,00:22:52,0.6,0.66,0.87,0.37,TRUE,שידור חוזר,הערביסטים,25,5. לילה 22–01,39.98333333,22.86666667,0.625,-0.115,3.01,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,TRUE
הערביסטים ש.ח,ראשון,2025-11-16,02:00:00,02:06:09,00:06:09,0.61,0.786363636,0.775722543,4.68,11,11.7,00:05:37,0.45,0.56,0.57,0.43,TRUE,שידור חוזר,הערביסטים,2,6. לילה מאוחר 02–05,6.15,5.616666667,0.5025,0.1075,2.62,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
הישראלים איי 24 ש.ח,ראשון,2025-11-16,02:06:09,03:08:41,01:02:32,0.29,0.786363636,0.368786127,2.62,5.6,9.4,00:37:25,0.25,0.66,0.45,0.74,TRUE,שידור חוזר,הישראלים איי 24,2,6. לילה מאוחר 02–05,62.53333333,37.41666667,0.525,-0.235,2.39,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מגזין השבת איי 24 ש.ח,ראשון,2025-11-16,03:08:41,04:26:12,01:17:31,0.19,0.786363636,0.241618497,2.22,3.6,6.1,00:45:05,0,0.57,0.48,0.68,TRUE,שידור חוזר,מגזין השבת איי 24,3,6. לילה מאוחר 02–05,77.51666667,45.08333333,0.4325,-0.2425,1.92,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
המועדון העסקי לקט,ראשון,2025-11-16,04:26:12,05:05:00,00:38:48,0.32,0.786363636,0.406936416,3.92,7.9,8.5,00:35:55,0.11,0.3,0.18,0.72,TRUE,לקט,המועדון העסקי לקט,4,6. לילה מאוחר 02–05,38.8,35.91666667,0.3275,-0.0075,1.63,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
סיכום שבועי איי 24 ש.ח,ראשון,2025-11-16,05:05:00,06:00:00,00:55:00,0.19,0.786363636,0.241618497,2.09,5.3,11.3,00:26:06,0.08,0.84,0.18,0.75,TRUE,שידור חוזר,סיכום שבועי איי 24,5,6. לילה מאוחר 02–05,55,26.1,0.4625,-0.2725,2.04,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,06:00:00,06:10:00,00:10:00,0.12,0.786363636,0.152601156,1.06,3.5,5,00:07:00,0.04,2.12,0.73,1.08,FALSE,שידור חי,חדר החדשות איי 24,6,1. בוקר 06–09,10,7,0.9925,-0.8725,4.09,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
הסיפורים הגדולים לקט,ראשון,2025-11-16,06:10:00,07:00:00,00:50:00,0.05,0.786363636,0.063583815,0.41,1,9,00:05:20,0.12,2.7,1.24,1.54,TRUE,לקט,הסיפורים הגדולים לקט,6,1. בוקר 06–09,50,5.333333333,1.4,-1.35,5.65,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,07:00:00,07:28:01,00:28:01,0.04,0.786363636,0.050867052,0.25,0.8,1.8,00:12:00,0.27,4.73,1.62,2.15,FALSE,שידור חי,חדר החדשות איי 24,7,1. בוקר 06–09,28.01666667,12,2.1925,-2.1525,8.81,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,ראשון,2025-11-16,07:30:00,07:58:00,00:28:00,0.23,0.786363636,0.292485549,1.34,4.3,9.7,00:12:27,0.32,4.88,2.33,1.99,TRUE,שידור חוזר,חדר החדשות איי 24,7,1. בוקר 06–09,28,12.45,2.38,-2.15,9.75,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,08:00:00,08:26:01,00:26:01,0.46,0.786363636,0.584971098,2.96,11,16.3,00:15:17,0.42,3.58,2.52,2.29,FALSE,שידור חי,חדר החדשות איי 24,8,1. בוקר 06–09,26.01666667,15.28333333,2.2025,-1.7425,9.27,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,ראשון,2025-11-16,08:30:00,08:56:00,00:26:00,0.6,0.786363636,0.76300578,4.24,14.8,14.9,00:22:15,0.53,2.93,2.03,2.66,TRUE,שידור חוזר,חדר החדשות איי 24,8,1. בוקר 06–09,26,22.25,2.0375,-1.4375,8.75,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,09:00:00,09:28:01,00:28:01,0.39,0.786363636,0.495953757,2.61,7.2,12.9,00:15:43,0.5,2.98,1.97,2.09,FALSE,שידור חי,חדר החדשות איי 24,9,1. בוקר 06–09,28.01666667,15.71666667,1.885,-1.495,7.93,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,ראשון,2025-11-16,09:30:00,09:58:00,00:28:00,0.47,0.786363636,0.597687861,3.02,7.2,9.7,00:20:46,0.39,2.85,1.14,2.27,TRUE,שידור חוזר,חדר החדשות איי 24,9,1. בוקר 06–09,28,20.76666667,1.6625,-1.1925,7.12,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,10:00:00,10:36:01,00:36:01,0.29,0.786363636,0.368786127,1.86,6.3,27.8,00:08:08,0.46,2.41,1.13,2.21,FALSE,שידור חי,חדר החדשות איי 24,10,2. צהריים 10–13,36.01666667,8.133333333,1.5525,-1.2625,6.5,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,ראשון,2025-11-16,10:38:01,10:58:00,00:19:59,0.29,0.786363636,0.368786127,1.91,5.4,5.8,00:18:47,0.57,2.23,0.79,1.56,TRUE,שידור חוזר,חדר החדשות איי 24,10,2. צהריים 10–13,19.98333333,18.78333333,1.2875,-0.9975,5.44,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,11:00:00,11:28:00,00:28:00,0.27,0.786363636,0.343352601,1.7,4.9,8.5,00:16:16,0.49,1.32,1.28,1.64,FALSE,שידור חי,חדר החדשות איי 24,11,2. צהריים 10–13,28,16.26666667,1.1825,-0.9125,5,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,ראשון,2025-11-16,11:30:00,11:58:00,00:28:00,0.25,0.786363636,0.317919075,1.47,3.8,7,00:15:18,0.38,1.63,1,1.34,TRUE,שידור חוזר,חדר החדשות איי 24,11,2. צהריים 10–13,28,15.3,1.0875,-0.8375,4.6,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,ראשון,2025-11-16,12:00:00,12:28:01,00:28:01,0.02,0.786363636,0.025433526,0.11,0.3,5.7,00:01:29,0.65,1.9,1.4,1.28,FALSE,שידור חי,חדר החדשות איי 24,12,2. צהריים 10–13,28.01666667,1.483333333,1.3075,-1.2875,5.25,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,ראשון,2025-11-16,12:30:00,12:58:00,00:28:00,0.23,0.786363636,0.292485549,1.2,3.9,5.6,00:19:18,0.77,2.41,1.57,1.57,TRUE,שידור חוזר,חדר החדשות איי 24,12,2. צהריים 10–13,28,19.3,1.58,-1.35,6.55,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מהדורת הצהריים,ראשון,2025-11-16,13:00:00,14:59:49,01:59:49,0.17,0.786363636,0.216184971,0.69,2.9,32.4,00:10:49,0.67,3.11,1.62,2.46,FALSE,שידור חי,מהדורת הצהריים,13,2. צהריים 10–13,119.8166667,10.81666667,1.965,-1.795,8.03,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מהדורת 15,ראשון,2025-11-16,14:59:49,16:49:33,01:49:44,0.54,0.786363636,0.686705202,1.75,9.3,45.8,00:22:23,0.62,3.03,1.2,3.42,FALSE,שידור חי,מהדורת 15,14,"3. אחה""צ 14–17",109.7333333,22.38333333,2.0675,-1.5275,8.81,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מהדורת חמש איי 24,ראשון,2025-11-16,16:49:33,17:53:14,01:03:41,0.97,0.786363636,1.233526012,2.52,24.9,86.6,00:17:44,1.27,6.15,2.66,2.79,FALSE,שידור חי,מהדורת חמש איי 24,16,"3. אחה""צ 14–17",63.68333333,17.73333333,3.2175,-2.2475,13.84,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מדד גלבוע,ראשון,2025-11-16,17:54:22,18:58:35,01:04:13,1.26,0.786363636,1.602312139,2.7,33.4,74.3,00:29:08,1.29,9.26,4.53,5.27,FALSE,שידור חי,מדד גלבוע,17,"3. אחה""צ 14–17",64.21666667,29.13333333,5.0875,-3.8275,21.61,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
7 שרון גל,ראשון,2025-11-16,18:58:35,19:49:24,00:50:49,1.32,0.786363636,1.678612717,2.43,28.1,86.3,00:16:16,1.88,11.08,5.55,6.41,FALSE,שידור חי,7 שרון גל,18,4. פריים-טיים 18–21,50.81666667,16.26666667,6.23,-4.91,26.24,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
המהדורה המרכזית איי 24,ראשון,2025-11-16,19:50:32,21:15:36,01:25:04,0.9,0.786363636,1.144508671,1.48,26,86.8,00:25:25,4.24,14.89,4.67,8.34,FALSE,שידור חי,המהדורה המרכזית איי 24,19,4. פריים-טיים 18–21,85.06666667,25.41666667,8.035,-7.135,33.04,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
הישראלים איי 24,ראשון,2025-11-16,21:15:36,22:29:50,01:14:14,0.6,0.786363636,0.76300578,0.92,15.9,66.5,00:17:41,7.01,15.37,7.61,7.35,FALSE,שידור חי,הישראלים איי 24,21,4. פריים-טיים 18–21,74.23333333,17.68333333,9.335,-8.735,37.94,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
המועדון העסקי,ראשון,2025-11-16,22:29:50,23:00:10,00:30:20,0.4,0.786363636,0.50867052,0.71,6.9,22.1,00:09:23,3.9,12.32,7.17,5.63,FALSE,שידור חי,המועדון העסקי,22,5. לילה 22–01,30.33333333,9.383333333,7.255,-6.855,29.42,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מדברים חדשות,ראשון,2025-11-16,23:00:10,23:31:09,00:30:59,0.48,0.786363636,0.610404624,1.07,10,34,00:09:05,1.98,7.83,4.81,2.63,FALSE,שידור חי,מדברים חדשות,23,5. לילה 22–01,30.98333333,9.083333333,4.3125,-3.8325,17.73,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
7 שרון גל ש.ח,ראשון,2025-11-16,23:31:09,"1 day, 0:18:09",00:47:00,0.24,0.786363636,0.305202312,0.73,3.4,20.5,00:07:44,1.24,5.62,1.99,2.05,TRUE,שידור חוזר,7 שרון גל,23,5. לילה 22–01,47,7.733333333,2.725,-2.485,11.14,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
הישראלים איי 24 ש.ח,ראשון,2025-11-16,"1 day, 0:18:09","1 day, 1:27:03",01:08:54,0.04,0.786363636,0.050867052,0.2,0.7,4.4,00:11:41,0.67,2.07,1.29,1.27,TRUE,שידור חוזר,הישראלים איי 24,24,5. לילה 22–01,68.9,11.68333333,1.325,-1.285,5.34,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
הערביסטים ש.ח,ראשון,2025-11-16,"1 day, 1:27:03","1 day, 1:59:59",00:32:56,0,0.786363636,0,0,0,0,00:00:00,0.42,1.03,0.67,0.65,TRUE,שידור חוזר,הערביסטים,25,5. לילה 22–01,32.93333333,0,0.6925,-0.6925,2.77,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
הערביסטים ש.ח,שני,2025-11-17,02:00:00,02:13:12,00:13:12,0.19,0.786363636,0.241618497,1.37,4.6,4.6,00:13:00,0.27,0.76,0.64,0.83,TRUE,שידור חוזר,הערביסטים,2,6. לילה מאוחר 02–05,13.2,13,0.625,-0.435,2.69,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
המהדורה המרכזית איי 24 ש.ח,שני,2025-11-17,02:13:12,03:32:36,01:19:24,0.17,0.786363636,0.216184971,1.56,4.5,10.9,00:32:47,0.36,0.67,0.22,0.67,TRUE,שידור חוזר,המהדורה המרכזית איי 24,2,6. לילה מאוחר 02–05,79.4,32.78333333,0.48,-0.31,2.09,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
פילר,שני,2025-11-17,03:32:36,03:41:41,00:09:05,0.19,0.786363636,0.241618497,1.92,4.6,4.6,00:09:00,0.41,0.72,0.13,0.46,FALSE,שידור חי,פילר,3,6. לילה מאוחר 02–05,9.083333333,9,0.43,-0.24,1.91,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מדד גלבוע ש.ח,שני,2025-11-17,03:41:41,04:40:44,00:59:03,0.06,0.786363636,0.076300578,0.73,1.6,18.4,00:05:15,0.39,0.41,0.16,0.41,TRUE,שידור חוזר,מדד גלבוע,3,6. לילה מאוחר 02–05,59.05,5.25,0.3425,-0.2825,1.43,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
פילר,שני,2025-11-17,04:40:44,04:54:25,00:13:41,0.09,0.786363636,0.114450867,1.18,1.7,2.8,00:08:00,0.36,0.25,0.37,0.45,FALSE,שידור חי,פילר,4,6. לילה מאוחר 02–05,13.68333333,8,0.3575,-0.2675,1.52,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
המועדון העסקי ש.ח,שני,2025-11-17,04:54:25,05:19:30,00:25:05,0.15,0.786363636,0.190751445,1.95,2.8,2.8,00:26:00,0.37,0.42,0.32,0.23,TRUE,שידור חוזר,המועדון העסקי,4,6. לילה מאוחר 02–05,25.08333333,26,0.335,-0.185,1.49,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
פילר,שני,2025-11-17,05:19:30,05:32:35,00:13:05,0.15,0.786363636,0.190751445,2.01,2.8,2.8,00:13:00,0.17,0.37,0.32,0.27,FALSE,שידור חי,פילר,5,6. לילה מאוחר 02–05,13.08333333,13,0.2825,-0.1325,1.28,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
מדברים חדשות ש.ח,שני,2025-11-17,05:32:35,06:00:00,00:27:25,0.15,0.786363636,0.190751445,1.8,2.8,2.8,00:27:00,0.11,0.86,0.66,0.56,TRUE,שידור חוזר,מדברים חדשות,5,6. לילה מאוחר 02–05,27.41666667,27,0.5475,-0.3975,2.34,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,שני,2025-11-17,06:00:00,06:10:00,00:10:00,0.15,0.786363636,0.190751445,1.55,2.8,2.8,00:10:00,0.09,1.83,0.63,0.87,FALSE,שידור חי,חדר החדשות איי 24,6,1. בוקר 06–09,10,10,0.855,-0.705,3.57,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
המועדון העסקי לקט,שני,2025-11-17,06:10:00,07:00:00,00:50:00,0.15,0.786363636,0.190751445,1.19,2.8,2.8,00:50:00,0.02,2.73,1.1,1.62,TRUE,לקט,המועדון העסקי לקט,6,1. בוקר 06–09,50,50,1.3675,-1.2175,5.62,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,שני,2025-11-17,07:00:00,07:28:00,00:28:00,0.06,0.786363636,0.076300578,0.38,1.1,4.6,00:06:29,0.18,3.9,1.45,2.1,FALSE,שידור חי,חדר החדשות איי 24,7,1. בוקר 06–09,28,6.483333333,1.9075,-1.8475,7.69,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,שני,2025-11-17,07:30:00,07:58:00,00:28:00,0.13,0.786363636,0.165317919,0.79,2.4,13.7,00:04:55,0.39,3.98,1.52,3.14,TRUE,שידור חוזר,חדר החדשות איי 24,7,1. בוקר 06–09,28,4.916666667,2.2575,-2.1275,9.16,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,שני,2025-11-17,08:00:00,08:26:00,00:26:00,0.21,0.786363636,0.267052023,1.32,5,12.5,00:09:07,0.65,3.29,1.79,2.45,FALSE,שידור חי,חדר החדשות איי 24,8,1. בוקר 06–09,26,9.116666667,2.045,-1.835,8.39,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,שני,2025-11-17,08:30:00,08:56:00,00:26:00,0.33,0.786363636,0.419653179,1.97,7.7,22.9,00:08:12,0.88,3.59,1.79,2.3,TRUE,שידור חוזר,חדר החדשות איי 24,8,1. בוקר 06–09,26,8.2,2.14,-1.81,8.89,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,שני,2025-11-17,09:00:00,09:28:00,00:28:00,0.35,0.786363636,0.445086705,2.02,7,16.5,00:11:59,0.83,3.74,2.09,1.82,FALSE,שידור חי,חדר החדשות איי 24,9,1. בוקר 06–09,28,11.98333333,2.12,-1.77,8.83,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,שני,2025-11-17,09:30:00,09:58:00,00:28:00,0.22,0.786363636,0.279768786,1.36,4.2,4.8,00:24:58,0.49,2.98,1.39,1.91,TRUE,שידור חוזר,חדר החדשות איי 24,9,1. בוקר 06–09,28,24.96666667,1.6925,-1.4725,6.99,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24,שני,2025-11-17,10:00:00,10:28:00,00:28:00,0.17,0.786363636,0.216184971,1.1,3.2,3.2,00:28:00,0.36,2.41,1.41,2.34,FALSE,שידור חי,חדר החדשות איי 24,10,2. צהריים 10–13,28,28,1.63,-1.46,6.69,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
חדר החדשות איי 24 ש.ח,שני,2025-11-17,10:30:00,10:58:00,00:28:00,0.11,0.786363636,0.139884393,0.68,2.1,9.6,00:06:15,0.36,3,1,2.03,TRUE,שידור חוזר,חדר החדשות איי 24,10,2. צהריים 10–13,28,6.25,1.5975,-1.4875,6.5,חורף 2025-2026 (עלייה),—,—,—,FALSE,FALSE,FALSE
